"","schoolcode","program","cutoff","mean_score","size","schoolname","sssdistrict","ssslong","ssslat"
"171",10501,"General Arts",338,354.179104477612,134,"ST JOHN'S GRAMMAR SENIOR HIGH. SCH., NEW ACHIMOTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"172",10501,"General Science",337,355.318181818182,44,"ST JOHN'S GRAMMAR SENIOR HIGH. SCH., NEW ACHIMOTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"173",10501,"Home Economics",313,328.422222222222,45,"ST JOHN'S GRAMMAR SENIOR HIGH. SCH., NEW ACHIMOTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"174",10501,"Visual Arts",331,346.340909090909,44,"ST JOHN'S GRAMMAR SENIOR HIGH. SCH., NEW ACHIMOTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"175",10502,"Agriculture",279,306.410256410256,39,"WEST AFRICA SENIOR HIGH. SCH., ADENTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"176",10502,"Business",303,326.696202531646,79,"WEST AFRICA SENIOR HIGH. SCH., ADENTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"177",10502,"General Arts",306,328.5625,160,"WEST AFRICA SENIOR HIGH. SCH., ADENTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"178",10502,"General Science",297,328,40,"WEST AFRICA SENIOR HIGH. SCH., ADENTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"179",10502,"Visual Arts",282,306.608333333333,120,"WEST AFRICA SENIOR HIGH. SCH., ADENTA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"180",10503,"Agriculture",231,267.037974683544,79,"NGLESHIE AMANFRO SENIOR HIGH. SCH., TORKUSE","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"181",10503,"Business",265,295.939393939394,99,"NGLESHIE AMANFRO SENIOR HIGH. SCH., TORKUSE","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"182",10503,"Home Economics",257,279.525,40,"NGLESHIE AMANFRO SENIOR HIGH. SCH., TORKUSE","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"183",10503,"Visual Arts",264,284.6,40,"NGLESHIE AMANFRO SENIOR HIGH. SCH., TORKUSE","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"184",10504,"Agriculture",247,276.8,40,"AMASAMAN SENIOR HIGH./TECH SCH., AMASAMAN","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"185",10504,"General Arts",277,297.9375,80,"AMASAMAN SENIOR HIGH./TECH SCH., AMASAMAN","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"186",10504,"Home Economics",259,279.975,40,"AMASAMAN SENIOR HIGH./TECH SCH., AMASAMAN","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"187",10504,"Technical",264,291.55,40,"AMASAMAN SENIOR HIGH./TECH SCH., AMASAMAN","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"188",10504,"Visual Arts",253,275.225,40,"AMASAMAN SENIOR HIGH./TECH SCH., AMASAMAN","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"189",20101,"General Arts",343,358.96,100,"KOFORIDUA SENIOR HIGH./TECH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"190",20101,"General Science",338,367.767676767677,99,"KOFORIDUA SENIOR HIGH./TECH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"191",20101,"Technical",339,359.95,200,"KOFORIDUA SENIOR HIGH./TECH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"192",20101,"Visual Arts",339,355.44,50,"KOFORIDUA SENIOR HIGH./TECH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"193",20102,"Business",376,393.9,120,"POPE JOHN SENIOR HIGH & JNR. SEM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"194",20102,"General Arts",378,394.366666666667,120,"POPE JOHN SENIOR HIGH & JNR. SEM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"195",20102,"General Science",385,405.325,120,"POPE JOHN SENIOR HIGH & JNR. SEM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"196",20102,"Visual Arts",374,390.45,40,"POPE JOHN SENIOR HIGH & JNR. SEM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"197",20103,"Business",345,367.155555555556,180,"NEW JUABEN SENIOR HIGH./COMM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"198",20103,"General Arts",341,355.307692307692,117,"NEW JUABEN SENIOR HIGH./COMM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"199",20103,"General Science",317,344.516666666667,60,"NEW JUABEN SENIOR HIGH./COMM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"200",20103,"Home Economics",316,330.733333333333,60,"NEW JUABEN SENIOR HIGH./COMM. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"201",20104,"Agriculture",336,352.733333333333,45,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"202",20104,"Business",359,375.088888888889,90,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"203",20104,"General Arts",369,383.067164179104,134,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"204",20104,"General Science",358,374.833333333333,90,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"205",20104,"Home Economics",321,341.488888888889,90,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"206",20104,"Visual Arts",344,363.911111111111,45,"GHANA SENIOR HIGH. SCH., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"207",20105,"Agriculture",286,308.42,50,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"208",20105,"Business",291,315.919191919192,99,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"209",20105,"General Arts",298,319.131313131313,198,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"210",20105,"General Science",228,289.75,40,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"211",20105,"Home Economics",289,306.5,38,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"212",20105,"Visual Arts",210,273.242857142857,70,"KOFORIDUA SENIOR HIGH. SCH., ADA-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"213",20106,"Agriculture",270,293.6,80,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"214",20106,"Business",284,301.65,40,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"215",20106,"General Arts",284,306.041666666667,120,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"216",20106,"General Science",250,272,2,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"217",20106,"Home Economics",275,286.825,40,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"218",20106,"Visual Arts",263,286.6625,80,"OYOKO METHODIST SENIOR HIGH SCH., OYOKO-KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"219",20201,"Business",283,318.5,90,"SUHUM SENIOR HIGH./TECH SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"220",20201,"General Arts",298,323.8,90,"SUHUM SENIOR HIGH./TECH SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"221",20201,"General Science",233,294.97037037037,135,"SUHUM SENIOR HIGH./TECH SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"222",20201,"Technical",311,328.89552238806,134,"SUHUM SENIOR HIGH./TECH SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"223",20201,"Visual Arts",295,318.24,50,"SUHUM SENIOR HIGH./TECH SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"224",20202,"Agriculture",211,247.487179487179,78,"PRESBY SENIOR HIGH. SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"225",20202,"Business",228,259.955555555556,90,"PRESBY SENIOR HIGH. SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"226",20202,"General Arts",265,287.288888888889,90,"PRESBY SENIOR HIGH. SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"227",20202,"Home Economics",207,250.816666666667,60,"PRESBY SENIOR HIGH. SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"228",20202,"Visual Arts",204,244.088888888889,90,"PRESBY SENIOR HIGH. SCH., SUHUM","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"229",20203,"Agriculture",215,254.5,6,"KRABOA COALTAR PRESBY SENIOR HIGH/TECHNICAL, KRABOA COALTAR","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"230",20203,"General Arts",209,258.545454545455,33,"KRABOA COALTAR PRESBY SENIOR HIGH/TECHNICAL, KRABOA COALTAR","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"231",20203,"Technical",219,242.352941176471,17,"KRABOA COALTAR PRESBY SENIOR HIGH/TECHNICAL, KRABOA COALTAR","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"232",20203,"Visual Arts",217,244.136363636364,22,"KRABOA COALTAR PRESBY SENIOR HIGH/TECHNICAL, KRABOA COALTAR","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"233",20204,"Business",214,260,27,"ISLAMIC GIRLS SENIOR HIGH SCHOOL","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"234",20204,"General Arts",203,260.044776119403,67,"ISLAMIC GIRLS SENIOR HIGH SCHOOL","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"235",20204,"Home Economics",206,251.910714285714,56,"ISLAMIC GIRLS SENIOR HIGH SCHOOL","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"236",20301,"Business",396,411.188888888889,90,"ABURI GIRLS SENIOR HIGH. SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"237",20301,"General Arts",386,401.657777777778,225,"ABURI GIRLS SENIOR HIGH. SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"238",20301,"General Science",403,419.477777777778,90,"ABURI GIRLS SENIOR HIGH. SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"239",20301,"Home Economics",394,408.32,25,"ABURI GIRLS SENIOR HIGH. SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"240",20301,"Visual Arts",385,397.35,20,"ABURI GIRLS SENIOR HIGH. SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"241",20302,"Agriculture",292,313.42,50,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"242",20302,"Business",297,321.007692307692,130,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"243",20302,"General Arts",329,345.512605042017,119,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"244",20302,"General Science",313,335.775510204082,49,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"245",20302,"Home Economics",301,318.9,50,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"246",20302,"Visual Arts",307,327.08,50,"ADONTEN SENIOR HIGH SCH., ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"247",20303,"Agriculture",321,336.533333333333,30,"ST. MARTINS SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"248",20303,"Business",333,354.887640449438,89,"ST. MARTINS SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"249",20303,"General Arts",347,365.258426966292,89,"ST. MARTINS SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"250",20303,"General Science",338,356.977777777778,45,"ST. MARTINS SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"251",20303,"Home Economics",311,331.266666666667,45,"ST. MARTINS SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"252",20304,"Agriculture",266,287.5,40,"NSAWAM SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"253",20304,"General Arts",285,303.2625,80,"NSAWAM SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"254",20304,"Home Economics",262,280.1,40,"NSAWAM SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"255",20304,"Visual Arts",257,278.45,40,"NSAWAM SENIOR HIGH. SCH., NSAWAM","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"256",20305,"Agriculture",205,259.92,50,"PRESBY SENIOR HIGH./ TECH. SCHOOL, ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"257",20305,"General Arts",251,284.64,150,"PRESBY SENIOR HIGH./ TECH. SCHOOL, ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"258",20305,"Home Economics",253,275.24,50,"PRESBY SENIOR HIGH./ TECH. SCHOOL, ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"259",20305,"Technical",292,311.2,50,"PRESBY SENIOR HIGH./ TECH. SCHOOL, ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"260",20305,"Visual Arts",238,275.63,100,"PRESBY SENIOR HIGH./ TECH. SCHOOL, ABURI","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"261",20401,"Agriculture",290,313.025,40,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"262",20401,"Business",302,326.48,100,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"263",20401,"General Arts",311,329.778571428571,140,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"264",20401,"General Science",306,328.358974358974,39,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"265",20401,"Home Economics",304,319.725,40,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"266",20401,"Visual Arts",308,321.575,40,"NIFA SENIOR HIGH. SCH., ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"267",20402,"Agriculture",343,363.825,40,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"268",20402,"Business",372,384.725,80,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"269",20402,"General Arts",381,391.46835443038,79,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"270",20402,"General Science",374,387.696202531646,79,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"271",20402,"Home Economics",354,375.075,40,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"272",20402,"Visual Arts",359,372.7,40,"OKUAPEMAN SENIOR HIGH SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"273",20403,"Agriculture",295,319.85,20,"BENKUM SENIOR HIGH SCHOOL, LARTE-AKW","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"274",20403,"Business",299,323.363636363636,99,"BENKUM SENIOR HIGH SCHOOL, LARTE-AKW","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"275",20403,"General Arts",299,323,248,"BENKUM SENIOR HIGH SCHOOL, LARTE-AKW","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"276",20403,"General Science",286,321.538461538462,39,"BENKUM SENIOR HIGH SCHOOL, LARTE-AKW","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"277",20403,"Home Economics",311,329.538461538462,39,"BENKUM SENIOR HIGH SCHOOL, LARTE-AKW","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"278",20404,"General Arts",202,260.3125,16,"SENIOR HIGH/TECHNICAL SCHOOL FOR THE DEAF, MAMPONG AKUAPEM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"279",20404,"Home Economics",226,302.8,25,"SENIOR HIGH/TECHNICAL SCHOOL FOR THE DEAF, MAMPONG AKUAPEM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"280",20404,"Technical",165,234.631578947368,19,"SENIOR HIGH/TECHNICAL SCHOOL FOR THE DEAF, MAMPONG AKUAPEM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"281",20404,"Visual Arts",173,211.230769230769,13,"SENIOR HIGH/TECHNICAL SCHOOL FOR THE DEAF, MAMPONG AKUAPEM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"282",20405,"General Arts",209,257.838461538462,130,"PRESBY SENIOR HIGH/TECHNICAL SCH, LARTEH-KUBEASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"283",20405,"Home Economics",210,242.55,40,"PRESBY SENIOR HIGH/TECHNICAL SCH, LARTEH-KUBEASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"284",20405,"Technical",252,281.775,40,"PRESBY SENIOR HIGH/TECHNICAL SCH, LARTEH-KUBEASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"285",20405,"Visual Arts",211,255.425,40,"PRESBY SENIOR HIGH/TECHNICAL SCH, LARTEH-KUBEASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"286",20406,"Business",246,272,5,"H'MOUNT SINAI SENIOR HIGH. SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"287",20406,"General Arts",207,261.905555555556,180,"H'MOUNT SINAI SENIOR HIGH. SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"288",20406,"Home Economics",201,249.1,40,"H'MOUNT SINAI SENIOR HIGH. SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"289",20406,"Visual Arts",254,275.275,40,"H'MOUNT SINAI SENIOR HIGH. SCHOOL, AKROPONG","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"290",20407,"Agriculture",229,260.5,50,"ADUKROM SENIOR HIGH./TECH SCHOOL, ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"291",20407,"Home Economics",203,248.882352941176,68,"ADUKROM SENIOR HIGH./TECH SCHOOL, ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"292",20407,"Technical",234,266.1,90,"ADUKROM SENIOR HIGH./TECH SCHOOL, ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"293",20407,"Visual Arts",212,254.066666666667,90,"ADUKROM SENIOR HIGH./TECH SCHOOL, ADUKROM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"294",20408,"Agriculture",210,256.78,50,"MAMPONG PRESBY SENIOR HIGH. SCHOOL, MAMPONG-AKWAPIM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"295",20408,"General Arts",254,283.22,50,"MAMPONG PRESBY SENIOR HIGH. SCHOOL, MAMPONG-AKWAPIM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"296",20408,"Home Economics",247,261,3,"MAMPONG PRESBY SENIOR HIGH. SCHOOL, MAMPONG-AKWAPIM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"297",20408,"Visual Arts",234,266.22,50,"MAMPONG PRESBY SENIOR HIGH. SCHOOL, MAMPONG-AKWAPIM","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"298",20409,"Agriculture",211,238.461538461538,13,"MANGOASE SENIOR HIGH SCHOOL, MANGOASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"299",20409,"General Arts",218,252.765625,64,"MANGOASE SENIOR HIGH SCHOOL, MANGOASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"300",20409,"Home Economics",222,242,9,"MANGOASE SENIOR HIGH SCHOOL, MANGOASE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"301",20410,"Agriculture",228,262.833333333333,18,"METHODIST GIRLS SENIOR HIGH. SCHOOL, MAMFE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"302",20410,"Business",207,273.2,75,"METHODIST GIRLS SENIOR HIGH. SCHOOL, MAMFE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"303",20410,"General Arts",302,325.5875,80,"METHODIST GIRLS SENIOR HIGH. SCHOOL, MAMFE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"304",20410,"Home Economics",276,301.455696202532,79,"METHODIST GIRLS SENIOR HIGH. SCHOOL, MAMFE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"305",20410,"Visual Arts",252,280.9,40,"METHODIST GIRLS SENIOR HIGH. SCHOOL, MAMFE","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"306",20501,"Agriculture",278,300.633333333333,60,"ASAMANKESE SENIOR HIGH. SCHOOL, ASAMANKESE","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
"307",20501,"Business",306,324.366666666667,60,"ASAMANKESE SENIOR HIGH. SCHOOL, ASAMANKESE","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
"308",20501,"General Arts",311,329.483333333333,120,"ASAMANKESE SENIOR HIGH. SCHOOL, ASAMANKESE","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
